category,language,source_url,local_path,size_bytes
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Act 285 repealed by act Akta 567.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Act 285 repealed by act Akta 567.pdf",156977
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 285 Repealed by Act 567.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 285 Repealed by Act 567.pdf",59940
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1687453_BM/Muktamad_Akta 284_1Okt2021.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Muktamad_Akta 284_1Okt2021.pdf",267606
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1687453_BI/Muktamad_ Act 284_1Oct2021.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Muktamad_ Act 284_1Oct2021.pdf",315052
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 283 - Drug Dependants (Treatment and Rehabilitation) Act 1983.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 283 - Drug Dependants (Treatment and Rehabilitation) Act 1983.pdf",294658
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 283 - Online version.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 283 - Online version.pdf",445537
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 282 - Lembaga Kemajuan Wilayah Pulau Pinang Act 1983.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 282 - Lembaga Kemajuan Wilayah Pulau Pinang Act 1983.pdf",225369
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 281 - Akta Makanan 1983.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 281 - Akta Makanan 1983.pdf",494138
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2849945_BM/Akta 281 (Dalam talian 2026).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 281 (Dalam talian 2026).pdf",486010
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2849945_BI/Act 281 (Online 2026).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 281 (Online 2026).pdf",465910
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Muka surat depan Act 671 - Capital Markets and Services Act 2007.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Muka surat depan Act 671 - Capital Markets and Services Act 2007.pdf",87428
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Muka surat depan Akta 671 - Akta Pasaran Modal dan Perkhidmatan 2007.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Muka surat depan Akta 671 - Akta Pasaran Modal dan Perkhidmatan 2007.pdf",69114
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 279 - Perbadanan Pembekalan Letrik Sarawak Act 1983.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 279 - Perbadanan Pembekalan Letrik Sarawak Act 1983.pdf",222741
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 279 - Akta Perbadanan Pembekalan Letrik Sarawak 1983.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 279 - Akta Perbadanan Pembekalan Letrik Sarawak 1983.pdf",257433
"updated","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 278 - Teks Bhs Inggeris.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\UNK\Act 278 - Teks Bhs Inggeris.pdf",1922446
"updated","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/PU(A) 158y2010.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\UNK\PU(A) 158y2010.pdf",0
"updated","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta 278 - Akta Ibu.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\UNK\Akta 278 - Akta Ibu.pdf",2436020
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Muka surat depan Akta 277 (Dimansuhkan oleh Akta 447).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Muka surat depan Akta 277 (Dimansuhkan oleh Akta 447).pdf",69473
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Muka surat depan Act 277 (Repealed by Act 447).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Muka surat depan Act 277 (Repealed by Act 447).pdf",10285
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Muka surat depan Akta 276 - Repealed.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Muka surat depan Akta 276 - Repealed.pdf",18742
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 276 Repealed by Act 759.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 276 Repealed by Act 759.pdf",143294
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 275 (10.3.2015).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 275 (10.3.2015).pdf",383301
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 275 (10.3.2015).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 275 (10.3.2015).pdf",473726
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2258390_BI/Act 274-reprint 2006.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 274-reprint 2006.pdf",643798
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1676037_BM/Akta 274-versi dalam talian sebagaimana pada 1 Oktober 2020.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 274-versi dalam talian sebagaimana pada 1 Oktober 2020.pdf",644406
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 273.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 273.pdf",1196454
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1727589_BM/AKTA 273 REVISED 1982.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\AKTA 273 REVISED 1982.pdf",41150477
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Muka surat depan Act 272 (Repealed by Act 452).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Muka surat depan Act 272 (Repealed by Act 452).pdf",10444
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 575 BM (Dimansuhkan).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 575 BM (Dimansuhkan).pdf",139493
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Muka surat depan Act 271 (Repealed by Act 575).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Muka surat depan Act 271 (Repealed by Act 575).pdf",10213
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 270 - Akta Istana Negara (Elaun-Elaun Diraja) 1982.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 270 - Akta Istana Negara (Elaun-Elaun Diraja) 1982.pdf",204191
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 270 - Istana Negara (Royal Allowances) Act 1982.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 270 - Istana Negara (Royal Allowances) Act 1982.pdf",207950
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 269 - Akta Peruntukan Diraja 1982.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 269 - Akta Peruntukan Diraja 1982.pdf",178355
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 269 - Civil List Act 1982.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 269 - Civil List Act 1982.pdf",211200
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 268.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 268.pdf",553531
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 267 - Akta (Perancangan) Wilayah Persekutuan 1982.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 267 - Akta (Perancangan) Wilayah Persekutuan 1982.pdf",502754
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 267 - Federal Territory (Planning) Act 1982.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 267 - Federal Territory (Planning) Act 1982.pdf",480540
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 266 - Federal Territory (Financial Arrangement) Act 1982.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 266 - Federal Territory (Financial Arrangement) Act 1982.pdf",166677
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 266.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 266.pdf",154553
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1744567_BI/Reprint Act 265 (Final).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Reprint Act 265 (Final).pdf",1585700
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 264 versi dalam talian 2019.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 264 versi dalam talian 2019.pdf",400513
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 264.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 264.pdf",408644
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 263.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 263.pdf",339548
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/terjemahan/2190093_BM/AKTA 263.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\AKTA 263.pdf",253472
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2368342_BI/Act 262 (Online 2025).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 262 (Online 2025).pdf",792337
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 261 - Akta Waktu Standard Malaysia 1981.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 261 - Akta Waktu Standard Malaysia 1981.pdf",109823
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 261 - Malaysian Standard Time Act 1981.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 261 - Malaysian Standard Time Act 1981.pdf",74589
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 260.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 260.pdf",344710
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 259 - Akta Iklan Lucah 1953.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 259 - Akta Iklan Lucah 1953.pdf",207470
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 259 - Indecent Advertisements Act 1953.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 259 - Indecent Advertisements Act 1953.pdf",206176
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 258 - Trustees (Incorporation) Act 1952.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 258 - Trustees (Incorporation) Act 1952.pdf",354797
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 257 - Adoption Act 1952.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 257 - Adoption Act 1952.pdf",354731
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 257 - Akta Pengangkatan 1952.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 257 - Akta Pengangkatan 1952.pdf",538214
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 256.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 256.pdf",442918
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 256.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 256.pdf",402827
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 255 - Akta Distres 1951.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 255 - Akta Distres 1951.pdf",305951
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 255.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 255.pdf",439240
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 254 - Akta Had Masa 1953.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 254 - Akta Had Masa 1953.pdf",311678
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1727530_BI/ACT 254-Online version as at 1 Sept 2019 (2).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\ACT 254-Online version as at 1 Sept 2019 (2).pdf",482910
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 253 - Registration of Adoptions Act 1952.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 253 - Registration of Adoptions Act 1952.pdf",236355
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 253-Akta Pendaftaran Pengangkatan 1952.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 253-Akta Pendaftaran Pengangkatan 1952.pdf",245177
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 252- Dimansuhkan oleh Akta 470.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 252- Dimansuhkan oleh Akta 470.pdf",139694
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 252 Repealed by Act 470.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 252 Repealed by Act 470.pdf",64759
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta  251 - Akta Kumpulan Wang Pinjaman Pekebun (Pembubaran).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta  251 - Akta Kumpulan Wang Pinjaman Pekebun (Pembubaran).pdf",116106
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 251 - Planters Loans Fund (Dissolution) Act 1981.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 251 - Planters Loans Fund (Dissolution) Act 1981.pdf",172157
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 250 - Akta Dius Api Persekutuan 1953.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 250 - Akta Dius Api Persekutuan 1953.pdf",241582
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 250 - Federation Light  Dues Act 1953.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 250 - Federation Light  Dues Act 1953.pdf",240769
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/ACT 249 -(REPRINT 2018).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\ACT 249 -(REPRINT 2018).pdf",380333
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/AKTA 249 (REPRINT 2018).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\AKTA 249 (REPRINT 2018).pdf",315974
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 248 - Akta Tuan Rumah Inapan 1952.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 248 - Akta Tuan Rumah Inapan 1952.pdf",239939
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 248 - Innkeepers Act 1952.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 248 - Innkeepers Act 1952.pdf",273733
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1727787_BI/L.N. 332-1958.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\L.N. 332-1958.pdf",32970736
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 247_.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 247_.pdf",593385
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/3165320_BI/Act 246 (REPRINT 2018).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 246 (REPRINT 2018).pdf",425294
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/3164706_BM/Akta 246 (REPRINT 2018).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 246 (REPRINT 2018).pdf",375710
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 245 - Akta Pemberian kepada Negeri (Penyelenggaraan Pih.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 245 - Akta Pemberian kepada Negeri (Penyelenggaraan Pih.pdf",142251
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 245 - State Grants (Maintenance of Local Authorities) Ac.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 245 - State Grants (Maintenance of Local Authorities) Ac.pdf",108217
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 244 - Perbadanan Kemajuan Filem Nasional Malaysia Act 1981.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 244 - Perbadanan Kemajuan Filem Nasional Malaysia Act 1981.pdf",358059
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 244 - Akta Perbadanan Kemajuan Filem Nasional Malaysia 1981.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 244 - Akta Perbadanan Kemajuan Filem Nasional Malaysia 1981.pdf",308259
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 243 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 243 BM.pdf",710696
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 243 - Bintulu Port Authority Act 1981.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 243 - Bintulu Port Authority Act 1981.pdf",696837
"updated","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/MY/Akta 242 (cetakan semula 1 Ogos 2018).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\MS\Akta 242 (cetakan semula 1 Ogos 2018).pdf",791038
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 242-1 August 2018 Online.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 242-1 August 2018 Online.pdf",741914
"updated","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/LOM/EN/Act 241.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\updated\EN\Act 241.pdf",431204
